CustomerID,Gender,Age,SeniorCitizen,MaritalStatus,Dependents,Tenure,ContractType,InternetService,PhoneService,StreamingTV,StreamingMovies,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,MonthlyCharges,TotalCharges,PaymentMethod,PaperlessBilling,NumberOfComplaints,CustomerSatisfactionScore,SupportTickets,LastInteractionDate,ReferralStatus,CustomerLifetimeValue,Churn,MonthlyCharges_Outlier,Tenure_Outlier,CustomerLifetimeValue_Outlier
CUST-101102,Female,38,0,Married,No,20,Month-to-Month,Fiber Optic,No,Yes,No,No,No,Yes,No,92.61,1840.99,Bank Transfer (Auto),Yes,1,3,4,2025-12-06,No,3923.45,Yes,0,0,0
CUST-101103,Female,55,0,Married,No,23,Month-to-Month,Fiber Optic,Yes,No,No,No,No,No,No,88.36,2032.28,Bank Transfer (Auto),Yes,0,2,3,2026-06-12,No,4718.78,Yes,0,0,0
CUST-101104,Male,46,0,Married,Yes,0,Month-to-Month,Fiber Optic,No,Yes,No,No,No,Yes,No,98.62,0.0,Bank Transfer (Auto),No,1,2,3,2026-03-24,No,2367.26,Yes,0,0,0
CUST-101105,Female,45,0,Married,No,32,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,26.81,839.91,Bank Transfer (Auto),Yes,2,3,3,2025-12-30,No,1224.58,Yes,0,0,0
CUST-101106,Male,35,0,Single,No,23,One Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,26.86,596.14,Electronic Check,Yes,0,3,0,2026-03-21,No,1214.03,No,0,0,0
CUST-101107,Male,44,0,Married,Yes,33,Month-to-Month,Fiber Optic,Yes,No,No,No,Yes,No,No,85.96,2739.49,Bank Transfer (Auto),Yes,1,3,6,2026-06-01,No,4759.43,No,0,0,0
CUST-101108,Female,57,0,Single,No,34,One Year,DSL,Yes,Yes,Yes,No,No,No,No,75.04,2556.1,Bank Transfer (Auto),Yes,0,3,0,2025-12-17,No,4329.06,No,0,0,0
CUST-101109,Male,40,0,Single,No,45,One Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,30.96,1367.73,Credit Card (Auto),Yes,1,3,2,2025-09-26,Yes,2192.3,No,0,0,0
CUST-101110,Male,48,0,Single,No,22,Month-to-Month,Fiber Optic,No,No,Yes,Yes,Yes,No,No,98.65,2173.61,Credit Card (Auto),Yes,3,2,4,2026-06-23,No,2863.55,Yes,0,0,0
CUST-101111,Male,41,0,Married,Yes,9,Month-to-Month,Fiber Optic,Yes,No,No,No,No,Yes,No,92.43,826.16,Credit Card (Auto),No,2,3,2,2026-04-02,No,2758.56,Yes,0,0,0
CUST-101112,Female,42,0,Married,Yes,39,Month-to-Month,Fiber Optic,Yes,Yes,No,No,Yes,No,No,101.31,3748.68,Mailed Check,No,3,2,3,2026-03-21,No,5703.12,No,0,0,0
CUST-101113,Female,65,1,Married,No,72,Month-to-Month,Fiber Optic,Yes,Yes,No,No,No,No,No,91.58,6199.38,Bank Transfer (Auto),No,1,4,3,2025-09-06,Yes,8189.39,Yes,0,0,0
CUST-101114,Female,57,0,Single,Yes,3,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,24.36,70.84,Credit Card (Auto),Yes,1,3,2,2026-03-01,No,637.75,Yes,0,0,0
CUST-101115,Male,42,0,Widowed,No,30,One Year,DSL,Yes,No,Yes,No,Yes,No,No,78.68,2400.93,Credit Card (Auto),Yes,0,3,1,2026-01-15,No,4514.76,No,0,0,0
CUST-101116,Male,44,0,Single,No,20,One Year,Fiber Optic,Yes,Yes,No,No,No,No,Yes,102.15,1950.03,Bank Transfer (Auto),No,0,3,3,2026-01-25,Yes,6669.48,No,0,0,0
CUST-101117,Female,31,0,Married,Yes,24,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,31.11,710.33,Mailed Check,No,0,3,1,2026-04-12,No,1303.55,No,0,0,0
CUST-101118,Male,38,0,Single,Yes,32,Two Year,DSL,Yes,No,Yes,No,Yes,No,Yes,80.22,2470.58,Electronic Check,Yes,1,2,2,2025-10-20,No,2292.87,No,0,0,0
CUST-101119,Female,45,0,Married,Yes,18,Two Year,Fiber Optic,Yes,Yes,No,No,No,Yes,No,96.71,1737.57,Bank Transfer (Auto),No,0,4,2,2025-10-15,No,3629.68,No,0,0,0
CUST-101120,Female,52,0,Married,No,25,Month-to-Month,Fiber Optic,Yes,No,No,No,Yes,No,No,90.96,2258.82,Electronic Check,No,2,3,2,2025-10-14,No,3577.18,Yes,0,0,0
CUST-101121,Male,51,0,Married,Yes,8,One Year,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,No,119.67,959.59,Bank Transfer (Auto),Yes,1,2,2,2026-04-02,No,3669.4,No,0,0,0
CUST-101122,Female,25,0,Divorced,No,2,Month-to-Month,DSL,No,No,No,No,No,No,No,61.1,115.47,Bank Transfer (Auto),Yes,0,3,0,2026-06-29,No,1317.26,Yes,0,0,0
CUST-101123,Male,54,0,Married,Yes,42,One Year,DSL,Yes,Yes,No,No,Yes,No,No,73.32,3110.1,Credit Card (Auto),No,0,4,1,2026-02-06,No,4196.05,No,0,0,0
CUST-101124,Male,39,0,Married,No,12,One Year,Fiber Optic,Yes,No,Yes,Yes,No,No,No,100.65,1175.71,Bank Transfer (Auto),Yes,1,4,3,2025-08-16,No,3103.79,Yes,0,0,0
CUST-101125,Female,27,0,Married,Yes,16,Month-to-Month,Fiber Optic,Yes,Yes,No,Yes,No,Yes,No,109.97,1716.02,Electronic Check,Yes,3,2,5,2025-09-29,No,3134.18,Yes,0,0,0
CUST-101126,Male,59,0,Widowed,No,12,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,29.87,360.65,Electronic Check,Yes,1,3,1,2025-08-07,No,682.97,No,0,0,0
CUST-101127,Female,61,0,Widowed,No,53,One Year,DSL,Yes,Yes,No,No,Yes,No,No,71.57,3854.52,Electronic Check,No,0,3,1,2025-08-16,Yes,6727.53,No,0,0,0
CUST-101128,Female,44,0,Married,Yes,7,Month-to-Month,DSL,No,Yes,No,Yes,Yes,No,No,79.12,523.29,Electronic Check,Yes,1,4,1,2026-04-29,No,1797.03,No,0,0,0
CUST-101129,Female,50,0,Married,No,27,One Year,Fiber Optic,Yes,No,Yes,No,No,No,Yes,98.28,2547.24,Electronic Check,Yes,1,2,3,2026-06-28,No,4609.29,No,0,0,0
CUST-101130,Female,51,0,Divorced,No,14,Two Year,DSL,Yes,No,No,No,No,Yes,No,68.66,906.36,Electronic Check,Yes,2,4,2,2026-02-27,No,2409.53,No,0,0,0
CUST-101131,Female,60,0,Widowed,No,2,Month-to-Month,DSL,Yes,Yes,No,No,No,Yes,Yes,84.53,160.67,Electronic Check,No,0,4,0,2026-01-29,No,1910.71,Yes,0,0,0
CUST-101132,Male,51,0,Single,No,10,Month-to-Month,Fiber Optic,Yes,No,No,No,No,No,No,88.14,853.92,Electronic Check,Yes,2,4,3,2025-05-29,Yes,2442.83,Yes,0,0,0
CUST-101133,Female,22,0,Widowed,No,31,One Year,Fiber Optic,No,Yes,No,No,Yes,Yes,No,98.23,2890.18,Credit Card (Auto),Yes,0,4,0,2026-04-07,Yes,4652.36,No,0,0,0
CUST-101134,Female,69,1,Married,No,72,One Year,DSL,Yes,Yes,No,Yes,No,Yes,No,83.6,5760.03,Electronic Check,Yes,0,4,0,2025-11-29,No,6005.49,No,0,0,0
CUST-101135,Male,55,0,Married,Yes,21,Month-to-Month,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,20.96,439.75,Mailed Check,No,0,3,2,2025-09-06,No,877.6,No,0,0,0
CUST-101136,Male,33,0,Married,Yes,21,Month-to-Month,DSL,Yes,No,Yes,No,No,No,No,72.49,1535.32,Electronic Check,Yes,1,3,4,2026-01-11,Yes,2469.01,Yes,0,0,0
CUST-101137,Male,26,0,Single,Yes,7,One Year,DSL,Yes,No,No,No,No,Yes,No,72.33,489.31,Mailed Check,No,1,4,1,2025-10-08,Yes,1771.53,No,0,0,0
CUST-101138,Male,48,0,Divorced,No,30,Month-to-Month,DSL,Yes,Yes,No,No,No,Yes,Yes,84.21,2469.07,Electronic Check,Yes,2,2,3,2026-01-04,No,4248.68,No,0,0,0
CUST-101139,Female,37,0,Married,Yes,42,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,24.26,969.57,Credit Card (Auto),Yes,1,3,3,2025-07-29,No,1731.51,No,0,0,0
CUST-101140,Male,45,0,Single,No,72,Month-to-Month,DSL,Yes,No,Yes,No,Yes,Yes,No,82.85,5723.96,Mailed Check,No,1,4,1,2026-04-06,No,7625.7,Yes,0,0,0
CUST-101141,Female,51,0,Married,Yes,29,Two Year,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,119.7,3356.86,Bank Transfer (Auto),Yes,1,4,1,2025-09-28,No,5352.58,No,0,0,0
CUST-101142,Female,33,0,Single,No,45,Two Year,DSL,Yes,Yes,Yes,No,No,No,No,84.54,3628.8,Mailed Check,Yes,0,5,1,2025-09-15,No,5768.8,No,0,0,0
CUST-101143,Female,25,0,Married,No,28,One Year,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,113.46,3164.95,Mailed Check,No,0,3,0,2025-09-03,Yes,6615.19,No,0,0,0
CUST-101144,Male,46,0,Married,No,42,Two Year,DSL,Yes,No,Yes,No,No,No,Yes,79.75,3410.42,Mailed Check,Yes,1,3,1,2025-12-22,No,4523.29,No,0,0,0
CUST-101145,Male,33,0,Married,Yes,1,Month-to-Month,DSL,Yes,No,No,No,No,No,No,57.97,58.62,Electronic Check,Yes,1,4,3,2026-01-19,No,1032.34,Yes,0,0,0
CUST-101146,Female,43,0,Single,No,14,One Year,Fiber Optic,No,Yes,No,No,Yes,No,Yes,100.29,1337.45,Bank Transfer (Auto),No,0,4,3,2025-10-18,No,3466.01,Yes,0,0,0
CUST-101147,Female,22,0,Single,No,30,One Year,Fiber Optic,No,Yes,No,No,No,No,No,84.55,2585.92,Mailed Check,Yes,1,4,1,2026-05-27,No,4529.13,Yes,0,0,0
CUST-101148,Male,37,0,Single,No,30,One Year,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Yes,112.22,3171.15,Mailed Check,No,0,3,2,2026-04-14,No,6156.68,No,0,0,0
CUST-101149,Female,51,0,Married,Yes,33,Two Year,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,105.31,3287.16,Credit Card (Auto),Yes,0,4,1,2026-03-23,No,5300.36,No,0,0,0
CUST-101150,Male,49,0,Divorced,No,45,Month-to-Month,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,22.9,1035.76,Electronic Check,No,1,2,1,2025-08-26,No,1317.57,No,0,0,0
CUST-101151,Female,29,0,Married,Yes,3,Month-to-Month,DSL,Yes,No,Yes,No,No,No,Yes,78.9,236.97,Electronic Check,No,2,4,2,2026-01-21,No,1748.07,No,0,0,0
CUST-101152,Male,24,0,Married,Yes,15,One Year,Fiber Optic,Yes,No,No,No,Yes,No,No,88.66,1352.22,Credit Card (Auto),Yes,2,3,3,2025-08-24,No,4072.16,No,0,0,0
CUST-101153,Male,41,0,Single,No,20,Month-to-Month,DSL,Yes,No,No,Yes,Yes,Yes,No,78.16,1479.44,Electronic Check,Yes,0,4,0,2025-07-04,No,3986.08,No,0,0,0
CUST-101154,Female,48,0,Single,No,15,Month-to-Month,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,111.9,1698.06,Credit Card (Auto),Yes,0,3,2,2026-05-20,No,3226.7,No,0,0,0
CUST-101155,Male,46,0,Divorced,Yes,43,Two Year,Fiber Optic,Yes,Yes,No,No,No,No,No,92.73,4033.84,Bank Transfer (Auto),No,1,4,4,2025-06-26,No,3964.58,No,0,0,0
CUST-101156,Male,33,0,Married,No,28,Two Year,Fiber Optic,Yes,No,No,No,Yes,Yes,No,88.95,2530.89,Bank Transfer (Auto),Yes,2,4,2,2025-06-02,No,2921.05,No,0,0,0
CUST-101157,Male,45,0,Single,No,11,Month-to-Month,Fiber Optic,Yes,No,No,No,No,No,No,85.29,948.09,Electronic Check,Yes,0,3,2,2025-12-14,No,2695.94,Yes,0,0,0
CUST-101158,Male,62,0,Married,No,31,Month-to-Month,DSL,Yes,Yes,No,No,Yes,Yes,Yes,84.37,2471.87,Credit Card (Auto),Yes,0,5,0,2025-12-11,Yes,3873.55,No,0,0,0
CUST-101159,Female,43,0,Married,Yes,0,Month-to-Month,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,21.94,0.0,Mailed Check,No,1,3,4,2026-03-29,No,616.17,Yes,0,0,0
CUST-101160,Male,18,0,Single,No,0,Month-to-Month,DSL,No,No,Yes,Yes,Yes,Yes,No,75.47,0.0,Electronic Check,No,0,3,2,2026-03-13,Yes,2348.25,No,0,0,0
CUST-101161,Female,43,0,Single,No,23,Month-to-Month,DSL,Yes,No,No,No,Yes,No,No,60.37,1358.12,Bank Transfer (Auto),Yes,0,3,0,2025-12-07,No,3553.73,Yes,0,0,0
CUST-101162,Female,69,1,Married,Yes,9,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,24.92,213.29,Mailed Check,Yes,1,3,2,2026-01-18,No,716.63,No,0,0,0
CUST-101163,Male,22,0,Single,Yes,72,Two Year,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,No,114.1,7966.83,Bank Transfer (Auto),No,2,3,3,2025-11-07,No,7429.37,Yes,0,0,0
CUST-101164,Male,41,0,Married,Yes,0,Month-to-Month,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,19.05,0.0,Electronic Check,Yes,0,4,2,2025-06-05,No,249.14,No,0,0,0
CUST-101165,Female,37,0,Divorced,No,20,Month-to-Month,DSL,Yes,Yes,No,Yes,No,No,Yes,86.21,1662.12,Electronic Check,Yes,0,4,0,2025-09-13,No,2245.05,No,0,0,0
CUST-101166,Female,42,0,Widowed,No,72,One Year,DSL,Yes,Yes,Yes,No,Yes,No,No,86.42,5960.06,Electronic Check,Yes,1,4,2,2026-03-06,Yes,8949.06,Yes,0,0,0
CUST-101167,Female,43,0,Single,Yes,3,Month-to-Month,Fiber Optic,Yes,No,No,Yes,No,No,Yes,90.94,267.44,Mailed Check,Yes,1,3,3,2025-06-29,No,1231.7,Yes,0,0,0
CUST-101168,Female,56,0,Single,No,28,Two Year,DSL,Yes,No,No,Yes,No,No,No,67.92,1848.57,Electronic Check,Yes,0,4,1,2026-05-31,No,3472.77,No,0,0,0
CUST-101169,Male,42,0,Married,Yes,34,Month-to-Month,Fiber Optic,Yes,No,No,Yes,No,No,No,95.3,3296.94,Credit Card (Auto),Yes,0,3,1,2025-06-30,Yes,4272.47,No,0,0,0
CUST-101170,Male,58,0,Single,No,55,Month-to-Month,DSL,Yes,No,No,No,No,No,Yes,69.53,3788.62,Electronic Check,Yes,0,2,1,2025-11-23,No,5288.33,No,0,0,0
CUST-101171,Female,39,0,Divorced,No,27,Month-to-Month,DSL,No,Yes,No,No,Yes,No,No,74.55,1992.16,Electronic Check,Yes,0,3,1,2025-10-26,Yes,4773.0,No,0,0,0
CUST-101172,Male,36,0,Married,Yes,23,Month-to-Month,Fiber Optic,Yes,No,No,No,No,No,Yes,92.02,2031.16,Electronic Check,No,2,2,4,2026-05-13,No,3748.5,Yes,0,0,0
CUST-101173,Female,31,0,Married,Yes,31,Month-to-Month,DSL,Yes,No,No,No,No,Yes,No,71.84,2130.69,Credit Card (Auto),No,1,3,1,2026-05-15,No,3720.32,Yes,0,0,0
CUST-101174,Male,18,0,Married,Yes,44,Two Year,DSL,Yes,No,No,No,No,Yes,Yes,74.48,3085.82,Bank Transfer (Auto),Yes,0,4,0,2025-08-31,No,4543.02,No,0,0,0
CUST-101175,Female,44,0,Single,No,31,Two Year,DSL,Yes,No,Yes,Yes,Yes,No,No,76.83,2395.31,Electronic Check,Yes,0,3,0,2026-02-18,Yes,4200.06,No,0,0,0
CUST-101176,Male,69,1,Married,No,46,Two Year,DSL,Yes,No,Yes,No,Yes,No,Yes,79.64,3451.95,Mailed Check,Yes,0,3,0,2026-05-20,No,5546.89,No,0,0,0
CUST-101177,Male,47,0,Divorced,Yes,49,One Year,Fiber Optic,Yes,No,No,Yes,No,No,No,94.83,4638.87,Electronic Check,Yes,1,4,2,2025-06-30,Yes,7720.22,No,0,0,0
CUST-101178,Male,50,0,Single,Yes,21,Month-to-Month,Fiber Optic,Yes,No,Yes,Yes,Yes,No,No,103.02,2123.79,Electronic Check,Yes,1,2,3,2026-01-11,Yes,3938.29,No,0,0,0
CUST-101179,Male,35,0,Single,No,25,Two Year,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,106.03,2521.43,Electronic Check,Yes,0,5,2,2025-10-02,No,4618.52,No,0,0,0
CUST-101180,Female,37,0,Divorced,Yes,29,One Year,Fiber Optic,Yes,No,Yes,No,No,Yes,No,101.18,2820.47,Mailed Check,No,1,4,3,2025-11-04,Yes,6167.58,No,0,0,0
CUST-101181,Male,54,0,Married,No,53,Month-to-Month,DSL,Yes,No,No,Yes,No,No,Yes,73.43,3714.26,Electronic Check,No,1,2,1,2026-01-01,No,5395.94,Yes,0,0,0
CUST-101182,Male,69,1,Single,No,21,One Year,DSL,Yes,Yes,Yes,Yes,No,No,Yes,91.45,1900.15,Electronic Check,Yes,1,2,1,2025-07-11,No,3084.24,No,0,0,0
CUST-101183,Male,61,0,Single,No,24,One Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,29.09,691.02,Bank Transfer (Auto),No,0,3,0,2026-02-15,No,856.27,No,0,0,0
CUST-101184,Male,52,0,Married,No,72,One Year,DSL,Yes,No,No,No,No,No,No,62.23,4246.68,Bank Transfer (Auto),Yes,1,3,1,2026-03-31,No,5156.9,Yes,0,0,0
CUST-101185,Female,41,0,Married,Yes,50,Two Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,30.48,1466.71,Electronic Check,No,0,3,0,2026-02-03,No,2071.0,No,0,0,0
CUST-101186,Male,43,0,Married,Yes,33,Two Year,DSL,Yes,Yes,Yes,No,No,No,Yes,83.65,2641.51,Credit Card (Auto),No,1,3,1,2026-06-13,Yes,5297.72,No,0,0,0
CUST-101187,Female,30,0,Single,No,27,Two Year,Fiber Optic,Yes,No,No,Yes,No,No,Yes,95.16,2590.92,Electronic Check,Yes,1,4,1,2025-06-28,No,2875.92,No,0,0,0
CUST-101188,Male,20,0,Single,No,25,Two Year,Fiber Optic,Yes,No,Yes,No,Yes,Yes,No,111.0,2814.39,Bank Transfer (Auto),No,0,3,1,2025-08-24,No,4806.3,No,0,0,0
CUST-101189,Female,25,0,Married,No,38,One Year,Fiber Optic,Yes,No,No,No,No,No,No,91.31,3322.85,Credit Card (Auto),No,0,4,5,2025-11-25,No,5300.8,Yes,0,0,0
CUST-101190,Male,41,0,Divorced,No,37,Month-to-Month,Fiber Optic,No,Yes,No,Yes,No,No,Yes,99.66,3689.51,Electronic Check,No,0,3,4,2026-05-14,No,6267.6,No,0,0,0
CUST-101191,Male,36,0,Married,Yes,41,One Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,23.68,917.89,Bank Transfer (Auto),Yes,0,4,1,2026-04-16,No,1208.53,No,0,0,0
CUST-101192,Female,20,0,Married,Yes,19,One Year,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,120.33,2204.35,Credit Card (Auto),No,1,4,1,2025-11-24,No,4330.53,No,0,0,0
CUST-101193,Female,40,0,Divorced,No,12,Month-to-Month,Fiber Optic,Yes,No,Yes,No,No,Yes,Yes,114.12,1321.46,Electronic Check,No,0,3,0,2026-04-09,No,4177.21,No,0,0,0
CUST-101194,Female,36,0,Single,No,32,One Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,22.5,721.43,Electronic Check,Yes,0,4,0,2025-08-27,No,1312.42,No,0,0,0
CUST-101195,Male,24,0,Single,No,26,Month-to-Month,DSL,Yes,Yes,No,No,No,No,No,75.24,1865.0,Electronic Check,Yes,1,4,1,2026-02-27,No,3387.04,No,0,0,0
CUST-101196,Male,35,0,Single,No,22,Month-to-Month,Fiber Optic,Yes,Yes,No,No,No,Yes,No,101.93,2265.17,Credit Card (Auto),No,0,2,1,2025-12-12,No,4331.62,No,0,0,0
CUST-101197,Female,36,0,Single,No,29,One Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,24.33,711.48,Electronic Check,Yes,0,4,0,2026-01-25,No,1397.5,No,0,0,0
CUST-101198,Male,32,0,Widowed,Yes,31,Two Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,30.93,967.05,Credit Card (Auto),No,0,3,0,2025-11-03,Yes,1146.25,No,0,0,0
CUST-101199,Female,53,0,Single,No,17,Month-to-Month,DSL,No,No,No,No,Yes,No,No,57.44,986.46,Mailed Check,Yes,0,4,0,2025-09-05,No,1930.91,Yes,0,0,0
CUST-101200,Female,18,0,Divorced,No,52,Two Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,26.11,1329.63,Credit Card (Auto),No,1,4,2,2025-10-15,No,1571.95,No,0,0,0
CUST-101201,Female,18,0,Single,No,31,Month-to-Month,DSL,Yes,No,Yes,Yes,No,Yes,No,81.68,2425.93,Mailed Check,No,1,3,2,2026-03-25,Yes,3690.04,No,0,0,0
CUST-101202,Female,41,0,Married,No,72,One Year,Fiber Optic,Yes,No,Yes,Yes,Yes,No,No,101.43,7424.4,Bank Transfer (Auto),No,0,4,1,2026-03-22,No,8469.34,No,0,0,0
CUST-101203,Female,42,0,Single,No,60,Two Year,Fiber Optic,No,Yes,No,Yes,No,Yes,Yes,104.82,5980.05,Bank Transfer (Auto),Yes,1,3,5,2025-09-07,Yes,8095.03,No,0,0,0
CUST-101204,Male,46,0,Single,No,35,Two Year,Fiber Optic,Yes,No,No,Yes,No,Yes,No,91.86,3193.56,Electronic Check,Yes,3,3,5,2025-07-12,No,4656.53,Yes,0,0,0
CUST-101205,Male,33,0,Single,No,0,Month-to-Month,Fiber Optic,Yes,No,No,Yes,Yes,No,No,94.35,0.0,Electronic Check,No,1,3,7,2026-05-24,No,1823.59,Yes,0,0,0
CUST-101206,Female,28,0,Married,No,69,Two Year,DSL,Yes,Yes,No,No,No,Yes,No,81.67,5605.72,Electronic Check,Yes,2,4,2,2025-06-14,No,7103.73,No,0,0,0
CUST-101207,Male,40,0,Married,Yes,29,Two Year,Fiber Optic,Yes,No,No,Yes,No,No,No,93.81,2756.51,Credit Card (Auto),Yes,0,4,0,2025-09-26,No,6359.74,No,0,0,0
CUST-101208,Male,34,0,Divorced,No,5,Month-to-Month,DSL,Yes,Yes,Yes,Yes,No,No,No,89.3,433.72,Credit Card (Auto),No,0,2,2,2025-09-26,No,2020.15,No,0,0,0
CUST-101209,Male,62,0,Divorced,No,26,Month-to-Month,DSL,Yes,No,Yes,No,No,No,Yes,81.52,2127.42,Electronic Check,Yes,0,4,1,2025-06-05,No,2769.7,No,0,0,0
CUST-101210,Female,36,0,Married,Yes,13,One Year,Fiber Optic,Yes,No,No,Yes,Yes,No,No,101.19,1288.6,Electronic Check,No,0,4,2,2025-08-15,No,3728.27,Yes,0,0,0
CUST-101211,Female,40,0,Widowed,No,0,Month-to-Month,Fiber Optic,Yes,No,No,No,No,No,No,79.6,0.0,Electronic Check,Yes,0,5,1,2025-10-13,Yes,1575.7,Yes,0,0,0
CUST-101212,Female,75,1,Single,No,72,One Year,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,116.54,8240.38,Electronic Check,No,0,4,1,2025-11-24,No,11890.43,No,0,0,1
CUST-101213,Male,38,0,Single,Yes,27,Month-to-Month,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,No,107.06,2797.89,Electronic Check,Yes,1,4,4,2026-05-26,Yes,4821.08,No,0,0,0
CUST-101214,Male,48,0,Married,No,17,Month-to-Month,DSL,Yes,Yes,No,Yes,No,No,No,75.05,1246.2,Mailed Check,Yes,0,4,3,2026-03-06,Yes,1981.48,No,0,0,0
CUST-101215,Female,50,0,Married,No,1,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,23.15,22.33,Electronic Check,No,2,3,2,2025-09-28,No,507.62,No,0,0,0
CUST-101216,Male,51,0,Married,Yes,55,Month-to-Month,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,118.47,6459.81,Electronic Check,Yes,2,2,5,2025-12-29,No,10850.1,Yes,0,0,1
CUST-101217,Female,45,0,Married,Yes,16,Month-to-Month,DSL,Yes,No,No,No,Yes,No,No,60.9,992.3,Electronic Check,Yes,0,4,3,2025-06-17,No,2108.89,No,0,0,0
CUST-101218,Female,43,0,Divorced,No,43,Two Year,DSL,Yes,Yes,No,No,Yes,No,No,77.59,3246.6,Mailed Check,No,0,4,0,2026-03-07,No,6029.21,No,0,0,0
CUST-101219,Male,42,0,Single,Yes,18,One Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,33.48,594.72,Credit Card (Auto),No,0,3,0,2026-05-07,No,1145.11,No,0,0,0
CUST-101220,Male,32,0,Divorced,No,46,Month-to-Month,Fiber Optic,Yes,No,No,No,No,Yes,No,90.25,3975.4,Credit Card (Auto),Yes,3,1,3,2025-09-01,No,5368.81,Yes,0,0,0
CUST-101221,Male,45,0,Married,No,12,One Year,DSL,Yes,No,Yes,No,No,No,Yes,68.63,810.91,Credit Card (Auto),No,1,3,1,2025-12-16,No,2194.98,No,0,0,0
CUST-101222,Female,69,1,Married,No,1,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,35.3,34.23,Bank Transfer (Auto),Yes,2,3,2,2026-05-27,No,688.46,Yes,0,0,0
CUST-101223,Female,57,0,Single,Yes,3,Month-to-Month,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,116.49,355.12,Credit Card (Auto),No,2,4,5,2025-07-03,No,2834.24,Yes,0,0,0
CUST-101224,Male,45,0,Single,No,20,Month-to-Month,Fiber Optic,Yes,No,No,Yes,Yes,No,No,92.34,1847.42,Mailed Check,Yes,1,3,4,2025-06-06,No,3805.77,Yes,0,0,0
CUST-101225,Female,52,0,Married,No,9,Month-to-Month,DSL,Yes,No,Yes,No,No,Yes,No,80.84,719.4,Bank Transfer (Auto),Yes,0,5,3,2026-06-02,Yes,1925.83,No,0,0,0
CUST-101226,Male,28,0,Married,Yes,24,Month-to-Month,Fiber Optic,Yes,No,Yes,No,No,Yes,No,101.2,2382.23,Bank Transfer (Auto),Yes,2,3,3,2026-03-26,No,5084.58,No,0,0,0
CUST-101227,Male,37,0,Married,No,57,One Year,DSL,Yes,No,No,No,No,No,No,57.68,3234.15,Electronic Check,Yes,0,3,3,2026-01-02,No,4665.33,No,0,0,0
CUST-101228,Female,54,0,Single,No,68,Two Year,DSL,Yes,No,No,No,No,No,No,66.18,4262.14,Bank Transfer (Auto),No,0,3,0,2025-08-14,Yes,5045.71,No,0,0,0
